n_update,cutoff_factor,cutoff_radius_nm,seed,original_runtime_s,optimized_runtime_s,speedup,list_force_relative_l2,cutoff_force_relative_l2,total_force_relative_l2,list_force_absolute_l2_kJ_per_mol_nm,cutoff_force_absolute_l2_kJ_per_mol_nm,total_force_absolute_l2_kJ_per_mol_nm,list_energy_absolute_error_kJ_mol,cutoff_energy_absolute_error_kJ_mol,total_energy_absolute_error_kJ_mol,n_missing_pairs_max,missed_pair_fraction_max
9,2.0,0.68,2,38.32349537499249,0.10464991698972881,366.20664858008314,1.0,1.0,1.0,3.400705221618381,0.32009065872786263,3.400904203997594,0.23194074984130297,0.04737614540804774,0.24777190515573252,1,1.0
11,14.0,4.760000000000001,1,37.92647200002102,0.12031062500318512,315.2379268166627,0.0001530430631653845,0.00023381544752023347,0.00028113959430372827,5.3778122367081e-06,7.811849590274512e-06,9.416415826427674e-06,9.84962851993676e-06,0.00011966217200488904,0.00012709164094584086,15,0.06756756756756757
9,11.0,3.74,2,38.32349537499249,0.12614054197911173,303.81584519700795,4.974661383175003e-05,0.00013506412461364127,0.0001425115284362231,2.3129169199006275e-05,2.543980487324559e-05,3.1804453239239545e-05,1.6343117737793733e-05,0.0002237353530167227,0.00022935012399684374,6,0.05714285714285714
9,10.0,3.4000000000000004,1,37.92647200002102,0.12416970799677074,305.4406152022792,0.00033566170135261526,0.0009251269380302526,0.0009906688239110202,4.168283480603315e-05,4.546097033554773e-05,6.145278382395021e-05,2.7815370263813144e-05,0.00030505009192415694,0.0003328654621879701,4,0.044444444444444446
12,12.0,4.08,1,37.92647200002102,0.099428582994733,381.44435792703683,0.0005097702997593138,0.000587281345893428,0.0007674034876992775,1.5040036704985295e-05,1.90367091844444e-05,2.2731988908910977e-05,3.0253533704375016e-05,0.00019906427339788646,0.00021330662955520475,19,0.13286713286713286
10,1.0,0.34,2,38.32349537499249,0.0948972090263851,403.84217584667925,,1.0,1.0,0.0,9.837712818474218,9.837712818474218,0.0,0.7756629910129216,0.7756629910129216,0,0.0
11,12.0,4.08,2,38.32349537499249,0.10989595798309892,348.72524957547864,6.512178898445707e-05,0.00011231475690602394,0.0001301769326875375,1.0741026637235098e-05,1.603657125864611e-05,1.8235899140078765e-05,1.4644829600823223e-05,0.00017622583551185622,0.00018422925526290733,9,0.07142857142857142
11,2.0,0.68,1,37.92647200002102,0.08404874999541789,451.24373654680966,,1.0,1.0,0.0,0.2871409272900674,0.2871409272900674,0.0,0.04607434915115517,0.04607434915115517,0,0.0
9,3.0,1.02,2,38.32349537499249,0.1019440419622697,375.9267794107705,0.00957906720173221,0.24641329980918467,0.24641329980918467,0.05993655606633009,0.04644950600631841,0.06437652553239742,0.006936297513619072,0.01593440836502541,0.018613913198148424,1,0.3333333333333333
12,15.0,5.1000000000000005,3,38.47436808299972,0.10657070897286758,361.02197736898904,3.579894011040097e-05,5.8180138852547734e-05,6.888239606332444e-05,3.366263244977552e-06,5.231080313990945e-06,6.21925089309646e-06,8.02160099230842e-06,9.842959564831943e-05,0.00010645119664062785,18,0.06716417910447761
9,12.0,4.08,2,38.32349537499249,0.1357878329581581,282.2307016770903,3.7283792131440135e-05,8.364394461603287e-05,9.165327694816447e-05,8.062237212922907e-06,1.5754621312392043e-05,1.7296637866696544e-05,9.172859866124483e-06,0.00017413956111995976,0.0001812476227394666,6,0.04838709677419355
12,3.0,1.02,3,38.47436808299972,0.07651629199972376,502.82583064974733,1.0,0.5479128253991259,1.0,0.15390045212738843,0.045840332387019324,0.16019271595567988,0.015590211156381121,0.015622336081370473,0.030083612946041186,1,1.0
10,3.0,1.02,1,37.92647200002102,0.0923414999851957,410.71968731395356,0.2028900500689263,1.0,1.0,0.05390232478560637,0.04870156074567058,0.05992659022554661,0.006332563337992949,0.018271736085011973,0.019009090767919106,1,0.5
14,7.5,2.5500000000000003,2,38.32349537499249,0.07348174997605383,521.5375979407311,0.004202623269277751,0.002573746983814743,0.00447963388720261,0.000655346557458887,0.0002735553003425493,0.0006946659327399579,0.0003158413865115284,0.0008128725558086171,0.0009213688301769538,7,0.16279069767441862
11,11.0,3.74,3,38.47436808299972,0.10349108302034438,371.7650541490264,0.00028613017348288984,0.00033848800880165435,0.0004449832031134516,2.7150440355542896e-05,2.7612769507424384e-05,3.9063044856335845e-05,3.29118564577624e-05,0.00024245988362711288,0.00027373009654330094,10,0.09615384615384616
10,5.0,1.7000000000000002,2,38.32349537499249,0.09435429103905335,406.1658982645564,0.030130595415190555,0.022143776177215697,0.03740545965445558,0.012077120730477155,0.002493604314375345,0.012230872200147213,0.0024828178918399613,0.0030164782663288925,0.004976311866476346,3,0.23076923076923078
14,15.0,5.1000000000000005,3,38.47436808299972,0.0962424169993028,399.7651896385606,4.109652397473531e-05,5.42360511240902e-05,6.850907569398965e-05,3.723930245986799e-06,5.327384645184153e-06,6.348872491249899e-06,8.511637759424373e-06,0.00010012464389386189,0.00010729845246362779,18,0.06498194945848375
10,2.0,0.68,1,37.92647200002102,0.09314616699703038,407.1715801384524,,1.0,1.0,0.0,0.261104640719697,0.261104640719697,0.0,0.043010127843700244,0.043010127843700244,0,0.0
10,14.0,4.760000000000001,2,38.32349537499249,0.12915783398784697,296.71831891047754,3.200511968744188e-05,6.912213458449284e-05,7.636181447500252e-05,4.1923451680453595e-06,7.786537449575012e-06,8.602079951687433e-06,7.004794129239489e-06,0.00012068108320011095,0.00012641931130099107,11,0.05789473684210526
11,14.0,4.760000000000001,3,38.47436808299972,0.11765404097968712,327.0127210474843,3.6963627622629715e-05,9.408373975201128e-05,0.00010075464995938988,4.7809664790233846e-06,7.761001320547252e-06,9.202774759033493e-06,8.900801631173821e-06,0.0001234701405596894,0.00013102366469563975,13,0.059907834101382486
9,5.0,1.7000000000000002,2,38.32349537499249,0.10368245799327269,369.62371568659245,0.0014113384624319851,0.01535065454726027,0.01535065454726027,0.005167433241405129,0.002891065881659107,0.005515285646509177,0.0013850404025311236,0.0033006485756366805,0.0037596931691024627,3,0.2
13,14.0,4.760000000000001,1,37.92647200002102,0.09700574999442324,390.97138058518567,0.00014511352501596572,0.000168917766473019,0.00022405009305289774,6.6191167909246246e-06,7.89932693784469e-06,1.0244929156908024e-05,1.1866053064253645e-05,0.00012011108836910978,0.00013056905890851053,15,0.06607929515418502
9,7.5,2.5500000000000003,2,38.32349537499249,0.11112020799191669,344.88322212086115,0.0013923273058276178,0.0010424286679414079,0.0017121972336967919,0.0002622290009936627,0.00020331623301110744,0.00032249673156790486,0.00011097439711873353,0.0006485928389394213,0.0007332204493130101,3,0.07142857142857142
12,11.0,3.74,2,38.32349537499249,0.0927447080030106,413.2149014232539,0.00010903362019231042,0.00015030778538601303,0.00018614319331733176,3.728737290338965e-05,2.4361241703591857e-05,4.430616382834784e-05,2.7095029857093778e-05,0.00021757731508634248,0.00023761199678951073,7,0.06796116504854369
9,11.0,3.74,1,37.92647200002102,0.12457616702886298,304.4440433878003,0.00040959447452248906,0.0006068307866387927,0.0007340099100845427,1.826070832298433e-05,2.7955584929972465e-05,3.2723639511949505e-05,1.8675573196631767e-05,0.00024126796792975705,0.00025854753962450266,7,0.0660377358490566
12,15.0,5.1000000000000005,1,37.92647200002102,0.10933787503745407,346.8740542746891,0.00010394355984848295,0.00017546377442699602,0.00020409882161907694,3.0667077087259252e-06,5.196516682542724e-06,6.0224310814802555e-06,6.8116062451675785e-06,9.671989603324271e-05,0.00010280775169738132,16,0.05734767025089606
13,5.0,1.7000000000000002,2,38.32349537499249,0.06920729100238532,553.7493928735286,0.11616352342875116,0.010992759987124708,0.1165138706909696,0.03737625073888439,0.002721271302435088,0.03747517105537599,0.005851160818565869,0.0030880376517430155,0.008939198470308884,2,0.2
